"sex","self_neuroticism","self_extraversion","self_openness","self_agreeableness","self_conscientiousness","other_neuroticism","other_extraversion","other_openness","other_agreeableness","other_conscientiousness"
"female",18.8333333333333,23.1666666666667,17.8333333333333,19.8333333333333,19.5,20.3333333333333,25.6666666666667,19.6666666666667,21.1666666666667,24.1666666666667
"male",8,23.5,20.1666666666667,20,21,10.1666666666667,21.8333333333333,15,19.5,18.5
"female",15.6666666666667,21.5,23.5,18.8333333333333,18.3333333333333,16.8333333333333,24.5,23.3333333333333,20.3333333333333,16.3333333333333
"female",8.5,24,21.1666666666667,21.3333333333333,18.6666666666667,12.1666666666667,25,21.1666666666667,22.1666666666667,16.1666666666667
"female",6.66666666666667,23.3333333333333,21.6666666666667,18.1666666666667,20.3333333333333,5.33333333333333,27.3333333333333,20.6666666666667,23,28.5
"female",10.8333333333333,22.1666666666667,22.6666666666667,15.1666666666667,20.5,15,21,18.8333333333333,18.8333333333333,20.5
"female",13.3333333333333,27.5,25.5,16,26.1666666666667,15.3333333333333,23.1666666666667,22.5,15.5,29
"female",16.6666666666667,7.83333333333333,18.3333333333333,18.8333333333333,15.5,13,13,19.8333333333333,19.8333333333333,23.1666666666667
"female",14.5,21.6666666666667,22.1666666666667,18.8333333333333,20.5,11.1666666666667,25.1666666666667,19.3333333333333,21.1666666666667,24.3333333333333
"female",16.5,26.1666666666667,21,18.5,23.1666666666667,11.1666666666667,26.8333333333333,23.5,21.1666666666667,22.5
"female",16.6666666666667,22.3333333333333,23.3333333333333,20.8333333333333,19.6666666666667,17.1666666666667,19.3333333333333,17.3333333333333,17.8333333333333,22.3333333333333
"male",11.3333333333333,18,15.8333333333333,16.8333333333333,20.5,9,12.3333333333333,12,16.8333333333333,20.1666666666667
"male",12,18.1666666666667,14,16.8333333333333,19.6666666666667,12,18.6666666666667,13.5,19,14.6666666666667
"male",10.5,25.6666666666667,16.1666666666667,5.83333333333333,24.1666666666667,11.3333333333333,21.3333333333333,16.5,13.3333333333333,24
"male",10.6666666666667,18.5,16.3333333333333,18,24.1666666666667,9.16666666666667,23.1666666666667,16,10.6666666666667,27.5
"male",13.6666666666667,16.6666666666667,20.6666666666667,16.8333333333333,18.8333333333333,10.8333333333333,21.5,18,15.5,25.1666666666667
"male",5.5,20.5,13.3333333333333,22.8333333333333,27.1666666666667,8.66666666666667,19.8333333333333,15.6666666666667,24,28.8333333333333
"female",8.83333333333333,22.1666666666667,23.6666666666667,21,24.5,18.3333333333333,22.3333333333333,19.5,20.8333333333333,24.8333333333333
"male",11.6666666666667,22.3333333333333,15.8333333333333,19.8333333333333,22.8333333333333,7.66666666666667,22.8333333333333,12,20.6666666666667,18.8333333333333
"female",17.5,21.6666666666667,23,20.6666666666667,23.3333333333333,17.3333333333333,22.6666666666667,22,18.3333333333333,22.8333333333333
"female",18.1666666666667,21.8333333333333,23.3333333333333,16.6666666666667,17.1666666666667,18.8333333333333,21.1666666666667,19.6666666666667,21.5,16.6666666666667
"female",13.6666666666667,12,16,23.8333333333333,18.5,15.8333333333333,11.6666666666667,15,23.3333333333333,19.8333333333333
"male",9.33333333333333,26.3333333333333,25,20.3333333333333,14,8.83333333333333,24.8333333333333,19.5,21.1666666666667,17.5
"female",15,13.3333333333333,23.6666666666667,21.3333333333333,19.5,10.6666666666667,17.1666666666667,17.8333333333333,22.1666666666667,23.1666666666667
"female",4.33333333333333,21.5,19,19.8333333333333,25.8333333333333,14.8333333333333,22.5,17.3333333333333,21.1666666666667,22.3333333333333
"male",14,18.1666666666667,19.8333333333333,19.8333333333333,17.3333333333333,15.5,12,15.6666666666667,22.3333333333333,16
"female",12.6666666666667,15.8333333333333,21.5,22.8333333333333,20.3333333333333,12.1666666666667,12.6666666666667,17,15,19.1666666666667
"male",10.8333333333333,16.5,15.1666666666667,15.8333333333333,21.6666666666667,9.33333333333333,14,12.8333333333333,23.6666666666667,23.5
"male",18.8333333333333,10,14.8333333333333,22.8333333333333,21,13,16.5,21.1666666666667,24.6666666666667,23.6666666666667
"female",12.8333333333333,14,22.6666666666667,17.5,25,20.3333333333333,11,21.8333333333333,12.5,25.1666666666667
"female",26.8333333333333,14,16.5,17.5,14.1666666666667,22.6666666666667,14.8333333333333,14.5,18,16.3333333333333
"male",13.1666666666667,20,16.8333333333333,15.3333333333333,19.5,13.3333333333333,23.5,15.8333333333333,14.1666666666667,18.8333333333333
"female",21.5,21.3333333333333,19.5,13.6666666666667,20.1666666666667,23.3333333333333,20.5,17.5,17,15.3333333333333
"female",15.8333333333333,20.6666666666667,22.6666666666667,16.1666666666667,23.1666666666667,10.1666666666667,19.8333333333333,16.1666666666667,18,21.6666666666667
"female",13.3333333333333,23.3333333333333,21.8333333333333,20.3333333333333,20.6666666666667,5.83333333333333,27.6666666666667,19,22.3333333333333,21.3333333333333
"male",11.3333333333333,23.6666666666667,16.6666666666667,20.3333333333333,23,10.3333333333333,23.1666666666667,17.6666666666667,22.3333333333333,22
"male",8.16666666666667,25,22.8333333333333,20.5,23,12.1666666666667,22.1666666666667,20.8333333333333,19.6666666666667,21.3333333333333
"male",11,17.8333333333333,21.1666666666667,19,19.1666666666667,9,16.1666666666667,12.5,13.3333333333333,20.8333333333333
"female",16.3333333333333,24.6666666666667,24.6666666666667,17.1666666666667,21.8333333333333,17.1666666666667,24.3333333333333,22.3333333333333,17,25
"male",14.6666666666667,14,10.5,17.3333333333333,15.1666666666667,15.8333333333333,18.1666666666667,13.5,15.8333333333333,14.3333333333333
"female",10.6666666666667,27,22.8333333333333,19.5,20.8333333333333,11.1666666666667,28.6666666666667,23.8333333333333,21.8333333333333,26.3333333333333
"female",17.6666666666667,18,18,20.5,11.3333333333333,11.3333333333333,25.1666666666667,16.8333333333333,12.6666666666667,20.8333333333333
"male",19.5,14.1666666666667,17.6666666666667,20.3333333333333,19.5,13.6666666666667,15.6666666666667,13.6666666666667,19,19
"female",12.3333333333333,17.8333333333333,17,24,23.5,14,15.5,16.5,23.5,21.8333333333333
"female",20.1666666666667,15.6666666666667,19.5,17,18.1666666666667,18.6666666666667,18.3333333333333,19.6666666666667,25.6666666666667,22
"male",20.5,11.8333333333333,17.5,20.3333333333333,15.8333333333333,10.8333333333333,16.3333333333333,18.3333333333333,24.6666666666667,18.3333333333333
"male",20.6666666666667,17,14.3333333333333,12.3333333333333,19.6666666666667,21.8333333333333,19.5,15,13.5,20.1666666666667
"male",20.1666666666667,15.6666666666667,15.8333333333333,16,18.8333333333333,19.6666666666667,20.6666666666667,18.8333333333333,11.5,19.6666666666667
"male",12.6666666666667,23.1666666666667,21.6666666666667,17.5,24.1666666666667,14.3333333333333,19.6666666666667,18.3333333333333,17.1666666666667,26.8333333333333
"male",13.8333333333333,20.1666666666667,16.3333333333333,18.3333333333333,16.3333333333333,18.3333333333333,18.3333333333333,13.3333333333333,13.5,14.3333333333333
"male",13.6666666666667,21.3333333333333,17.6666666666667,19.8333333333333,19.3333333333333,10.8333333333333,25.3333333333333,16.8333333333333,20.5,25
"male",17.5,15.5,16.1666666666667,18.6666666666667,19,15.5,12.5,13.3333333333333,22.6666666666667,18.5
"male",16.3333333333333,10.1666666666667,20,14.1666666666667,17,7.16666666666667,11.3333333333333,16.1666666666667,21.8333333333333,24.1666666666667
"male",9,20.8333333333333,14.5,20,21.3333333333333,10.8333333333333,24.6666666666667,14.5,20,22
"male",7.83333333333333,23,16.8333333333333,15,24.1666666666667,5.83333333333333,27.3333333333333,20,12.3333333333333,26.6666666666667
"male",14.6666666666667,20.8333333333333,16.6666666666667,14.3333333333333,20.8333333333333,14.8333333333333,15.3333333333333,12.1666666666667,12.8333333333333,20.6666666666667
"male",12.5,17.5,16.3333333333333,22,22,12.5,18.6666666666667,18,22.5,24.3333333333333
"male",9.83333333333333,13.6666666666667,15.6666666666667,18.6666666666667,22,14.3333333333333,11.5,14.3333333333333,19.3333333333333,26.8333333333333
"female",12,18.1666666666667,19.5,20.8333333333333,22,8,22.1666666666667,23.5,27,24.1666666666667
"female",9.33333333333333,20.8333333333333,24.8333333333333,20.5,21.3333333333333,13.8333333333333,19.3333333333333,21.8333333333333,23,23.1666666666667
"male",12.1666666666667,10.5,14.6666666666667,20.8333333333333,16.8333333333333,11.5,20.3333333333333,20.6666666666667,17.5,20.5
"male",15,15.6666666666667,19.6666666666667,21.8333333333333,19.5,10.6666666666667,14,18,21.6666666666667,17.8333333333333
"male",7.83333333333333,14.1666666666667,18,21.1666666666667,23,4.83333333333333,15.5,18.6666666666667,26.1666666666667,23.8333333333333
"male",20.8333333333333,14.3333333333333,15.1666666666667,15.5,20,20.3333333333333,14,12.6666666666667,15,15.8333333333333
"male",8.83333333333333,22.6666666666667,21.1666666666667,15.6666666666667,24.6666666666667,9.83333333333333,21.3333333333333,19.1666666666667,15.6666666666667,26.8333333333333
"male",15,13.1666666666667,17.8333333333333,20.1666666666667,12.1666666666667,8.33333333333333,21.6666666666667,19.1666666666667,19.8333333333333,17.8333333333333
"male",17,17.5,25.3333333333333,17.1666666666667,18.8333333333333,7.66666666666667,25.3333333333333,23.3333333333333,20.3333333333333,25.1666666666667
"male",12.3333333333333,22.1666666666667,15.3333333333333,20,23.8333333333333,8.5,26.5,16.5,20.3333333333333,28
"male",20,18.8333333333333,17.1666666666667,16.1666666666667,18.3333333333333,1.5,25.5,19,21.5,25.6666666666667
"male",13.5,19.1666666666667,14.3333333333333,18,19.6666666666667,10.6666666666667,18.8333333333333,15,19.6666666666667,25.5
"male",15.3333333333333,21.6666666666667,20.8333333333333,15.3333333333333,16.1666666666667,13.5,20,16.3333333333333,17.3333333333333,21.1666666666667
"male",17.1666666666667,13,14,17.3333333333333,18.5,15,14.6666666666667,15.1666666666667,17.1666666666667,18.8333333333333
"male",12.1666666666667,14.1666666666667,17.5,19.3333333333333,21.5,9.5,18.1666666666667,15.3333333333333,19.8333333333333,22.5
"male",16,16.1666666666667,17.8333333333333,18,20.6666666666667,13.6666666666667,26.3333333333333,24.8333333333333,23.3333333333333,25.5
"female",6.83333333333333,19,16.1666666666667,17.3333333333333,27.5,11.3333333333333,18.5,13.6666666666667,18.3333333333333,26.6666666666667
"male",14,16.8333333333333,15.8333333333333,15.3333333333333,19.3333333333333,12,16.6666666666667,14.1666666666667,16.6666666666667,17.1666666666667
"male",13.1666666666667,15.8333333333333,17.1666666666667,17.5,21.1666666666667,13,13.3333333333333,8,17.8333333333333,16.1666666666667
"male",12.6666666666667,21.1666666666667,23.8333333333333,21.5,23.6666666666667,8.33333333333333,21.1666666666667,19.6666666666667,22.5,22.1666666666667
"male",21.1666666666667,11.5,20,22.3333333333333,12.1666666666667,14.8333333333333,9,15,25,13.6666666666667
"male",10.6666666666667,16.5,13.1666666666667,19.6666666666667,18.8333333333333,8.5,22.8333333333333,12.8333333333333,25.8333333333333,27
"female",7.16666666666667,16.3333333333333,13.6666666666667,23.3333333333333,24.6666666666667,7.83333333333333,14.8333333333333,13,23.8333333333333,22.6666666666667
"male",9.66666666666667,12.6666666666667,14.3333333333333,23.8333333333333,23.6666666666667,6,16.8333333333333,15.1666666666667,20.1666666666667,23.6666666666667
"female",12.8333333333333,19,18.3333333333333,19.3333333333333,20.6666666666667,16.3333333333333,11.8333333333333,16.1666666666667,20.1666666666667,25.3333333333333
"female",15.5,16.8333333333333,17.1666666666667,19.1666666666667,16.3333333333333,12.5,18.8333333333333,17.1666666666667,20.5,17
"male",9,26,13,10.3333333333333,20.3333333333333,4.83333333333333,27.1666666666667,16.3333333333333,14.6666666666667,27.5
"male",13.6666666666667,21.3333333333333,19.8333333333333,20.6666666666667,16.8333333333333,14.5,19.3333333333333,14.1666666666667,10.5,17.3333333333333
"male",16.6666666666667,15.8333333333333,21.1666666666667,17.8333333333333,12,16.3333333333333,22.6666666666667,25.6666666666667,20.3333333333333,14
"female",22.3333333333333,11,16.8333333333333,15.8333333333333,19.6666666666667,21.3333333333333,13.3333333333333,19.1666666666667,16.3333333333333,21.6666666666667
"male",14.5,16.6666666666667,25.5,16.8333333333333,17.5,14.3333333333333,21.6666666666667,23.3333333333333,19.3333333333333,23
"female",23,20.6666666666667,23,26.1666666666667,26,15.1666666666667,17.8333333333333,20.5,20.5,20.6666666666667
"male",15.8333333333333,18.6666666666667,15,19,23.1666666666667,9,22.3333333333333,16.3333333333333,27.5,27.6666666666667
"female",11.5,23.5,24.3333333333333,11.6666666666667,17.8333333333333,15.6666666666667,19.5,16.3333333333333,8.33333333333333,17.3333333333333
"female",18.5,20.6666666666667,26,18.1666666666667,21.6666666666667,12.6666666666667,21,24.5,18.3333333333333,20.5
"female",18.6666666666667,14,23.6666666666667,17.3333333333333,12.3333333333333,12,20.3333333333333,19,21.3333333333333,21.8333333333333
"male",14,11,13,24.3333333333333,22.8333333333333,10.5,17,10.5,14.3333333333333,26.1666666666667
"female",17.1666666666667,11.6666666666667,20.3333333333333,20,15,14.6666666666667,20.6666666666667,19.6666666666667,20.5,23.8333333333333
"male",17.3333333333333,11.5,15.1666666666667,19.3333333333333,22.8333333333333,15.3333333333333,12.1666666666667,12,21.5,27.3333333333333
"male",11.8333333333333,14,17.3333333333333,17,20.1666666666667,9.83333333333333,19.5,15.8333333333333,10,21.5
"male",14,18.1666666666667,18.1666666666667,20,17.1666666666667,13.8333333333333,18,20,21.6666666666667,23
"female",15.3333333333333,17.5,19.5,19,20.8333333333333,12.1666666666667,21.6666666666667,17.8333333333333,19.8333333333333,24.3333333333333
"female",21,15.6666666666667,17.8333333333333,23.6666666666667,18,16.8333333333333,20.3333333333333,18.3333333333333,18.5,22
"male",15.1666666666667,17.6666666666667,15,18.5,20,11.1666666666667,20.6666666666667,13.6666666666667,20.5,20.5
"female",19.1666666666667,16.5,23.6666666666667,17.5,21,13,18.8333333333333,20.3333333333333,18.6666666666667,17.8333333333333
"male",13.6666666666667,18.6666666666667,18.5,18,18.1666666666667,16.1666666666667,23,16.5,18.8333333333333,15.5
"male",19.1666666666667,11.5,13.1666666666667,16.8333333333333,20.3333333333333,16.8333333333333,13,15,21.3333333333333,24.8333333333333
"male",17,13.8333333333333,13.1666666666667,22.8333333333333,20,13.3333333333333,18.3333333333333,17.6666666666667,18.6666666666667,23.8333333333333
"male",13,18.3333333333333,17.3333333333333,15.5,19.1666666666667,8.66666666666667,20,16.8333333333333,20.5,21.3333333333333
"male",15.5,13.3333333333333,15.8333333333333,21.8333333333333,19.6666666666667,17.8333333333333,7.33333333333333,11.5,21.8333333333333,16.5
"male",12.3333333333333,15.6666666666667,13.8333333333333,17.6666666666667,19.5,13.3333333333333,11.5,11.8333333333333,12.3333333333333,15.8333333333333
"male",11.8333333333333,16.8333333333333,15.6666666666667,19.6666666666667,24,8.5,15.3333333333333,11.5,15.5,28.8333333333333
"male",15.5,13.5,16.5,20,22.6666666666667,10.5,16.3333333333333,16.6666666666667,21.1666666666667,23
"male",15.3333333333333,16.8333333333333,19.1666666666667,20,18.6666666666667,11.3333333333333,19.5,17.3333333333333,17,21.6666666666667
"male",19.5,12.1666666666667,16,18.8333333333333,20.1666666666667,15,13.6666666666667,14.1666666666667,16.6666666666667,21.1666666666667
"male",16.5,11.3333333333333,15.3333333333333,17.1666666666667,17.1666666666667,12.6666666666667,12.3333333333333,11.6666666666667,16.1666666666667,17.5
"male",11.1666666666667,18.6666666666667,24.5,11.1666666666667,24,15.6666666666667,13.5,19.5,18.8333333333333,23.8333333333333
"female",14.6666666666667,14.1666666666667,18.3333333333333,17.5,14.6666666666667,18.5,13.8333333333333,15.8333333333333,16.5,11.8333333333333
"male",11.3333333333333,18.8333333333333,18.8333333333333,21.1666666666667,23.6666666666667,14.3333333333333,14.1666666666667,13.6666666666667,18.6666666666667,20
"female",9.66666666666667,16.1666666666667,18.3333333333333,19.5,20.6666666666667,12.3333333333333,17.8333333333333,17.6666666666667,22.8333333333333,22.5
"female",13.8333333333333,20,14.3333333333333,15.5,19.8333333333333,11,25,13.1666666666667,16.6666666666667,21.6666666666667
"male",21.1666666666667,13.6666666666667,19.6666666666667,12,15.6666666666667,13.8333333333333,17.6666666666667,16,13.6666666666667,19
"male",10.6666666666667,14.5,18.6666666666667,22.6666666666667,21.1666666666667,10.3333333333333,17.8333333333333,21.6666666666667,25,17.8333333333333
"male",19.6666666666667,20.5,14.8333333333333,17.6666666666667,19.5,11.6666666666667,23.1666666666667,20.3333333333333,19,22.8333333333333
"female",12.1666666666667,11.8333333333333,14,21.6666666666667,20.1666666666667,12.3333333333333,14.8333333333333,13,22.3333333333333,22.5
"female",12.3333333333333,13,11.5,22,19.8333333333333,8.5,15.1666666666667,14.1666666666667,23.1666666666667,25.3333333333333
